order_id,order_date,order_total_price,product_price,order_discounts,product_discount,order_status,product_title,product_sku,product_quantity,product_category,weekdays,sch_holidays
17177,2018-05-08,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,5,Electric Guitar Cases & Gig Bags,2,Non Holidays
17165,2018-05-08,,229.99,no,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,2,Non Holidays
17165,2018-05-08,,49.99,no,0.0,fulfilled,"MONO Betty Guitar Strap, Short, Ash",M80-BTY-ASH-S,1,Guitar Straps,2,Non Holidays
17165,2018-05-08,,49.99,no,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,1,Guitar Straps,2,Non Holidays
17165,2018-05-08,,189.99,no,0.0,fulfilled,"MONO Cymbal Case 22"", Ash",M80-CY22-ASH,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
17165,2018-05-08,,39.99,no,0.0,fulfilled,"MONO Doolittle Guitar Strap, Dolphin Grey",M80-DLT-GRY,1,Guitar Straps,2,Non Holidays
17165,2018-05-08,,149.99,no,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Black",M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
17165,2018-05-08,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,2,Electric Guitar Cases & Gig Bags,2,Non Holidays
17165,2018-05-08,,89.99,no,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,2,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
17165,2018-05-08,,249.99,no,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
17166,2018-05-08,,229.99,no,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,3,DJ Equipment Cases & Gig Bags,2,Non Holidays
17166,2018-05-08,,49.99,no,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,2,Guitar Straps,2,Non Holidays
17166,2018-05-08,,189.99,no,0.0,fulfilled,"MONO Cymbal Case 22"", Ash",M80-CY22-ASH,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
17166,2018-05-08,,209.99,no,0.0,fulfilled,"MONO Cymbal Case 24"", Ash",M80-CY24-ASH,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
17166,2018-05-08,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,2,Non Holidays
17166,2018-05-08,,249.99,no,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
17167,2018-05-08,,199.99,no,0.0,fulfilled,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,4,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
17167,2018-05-08,,229.99,no,0.0,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,4,Bass Guitar Cases & Gig Bags,2,Non Holidays
17167,2018-05-08,,229.99,no,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,4,Electric Guitar Cases & Gig Bags,2,Non Holidays
17167,2018-05-08,,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,4,Bass Guitar Cases & Gig Bags,2,Non Holidays
17168,2018-05-08,,269.99,no,0.0,fulfilled,"MONO Pedalboard Large, Black",PFX-PB-L-BLK,1,Pedalboards,2,Non Holidays
17156,2018-05-09,,229.99,no,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,6,Electric Guitar Cases & Gig Bags,3,Non Holidays
17155,2018-05-09,,229.99,no,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,4,Acoustic Guitar Cases & Gig Bags,3,Non Holidays
17155,2018-05-09,,189.99,no,0.0,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,4,Drum & Percussion Cases & Gig Bags,3,Non Holidays
17152,2018-05-09,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
17152,2018-05-09,,89.99,no,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
17151,2018-05-09,,329.99,no,0.0,fulfilled,"MONO Classic Dual Electric Guitar Case, Black",M80-2G-BLK,3,Electric Guitar Cases & Gig Bags,3,Non Holidays
17151,2018-05-09,,89.99,no,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
17149,2018-05-09,,329.99,no,0.0,fulfilled,"MONO Classic Dual Electric Guitar Case, Black",M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
17150,2018-05-09,,229.99,no,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
17150,2018-05-09,,229.99,no,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,3,Non Holidays
17146,2018-05-10,,249.99,no,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,4,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
17146,2018-05-10,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Ash",M80-SEG-ASH,5,Electric Guitar Cases & Gig Bags,4,Non Holidays
17140,2018-05-10,,229.99,no,0.0,fulfilled,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,4,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
17140,2018-05-10,,149.99,no,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,5,Bass Guitar Cases & Gig Bags,4,Non Holidays
17140,2018-05-10,,249.99,no,0.0,fulfilled,"MONO Vertigo Electric Guitar Case, Black",M80-VEG-BLK,12,Electric Guitar Cases & Gig Bags,4,Non Holidays
17128,2018-05-14,,249.99,no,0.0,fulfilled,"MONO Vertigo Electric Guitar Case, Black",M80-VEG-BLK,4,Electric Guitar Cases & Gig Bags,1,Non Holidays
17128,2018-05-14,,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,4,Bass Guitar Cases & Gig Bags,1,Non Holidays
17128,2018-05-14,,169.99,no,0.0,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,2,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
17122,2018-05-14,,49.99,no,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,10,Guitar Straps,1,Non Holidays
17123,2018-05-14,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Ash",M80-SEG-ASH,5,Electric Guitar Cases & Gig Bags,1,Non Holidays
17124,2018-05-14,,229.99,no,0.0,partial,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,4,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
17124,2018-05-14,,149.99,no,0.0,partial,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,4,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
17127,2018-05-14,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,3,Electric Guitar Cases & Gig Bags,1,Non Holidays
17127,2018-05-14,,149.99,no,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Black",M80-SEB-BLK,3,Bass Guitar Cases & Gig Bags,1,Non Holidays
17119,2018-05-14,,229.99,no,0.0,fulfilled,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,4,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
17121,2018-05-14,,39.99,no,0.0,fulfilled,"MONO Warsaw Guitar Strap, Manta Black",M80-WAR-BLK,10,Guitar Straps,1,Non Holidays
17121,2018-05-14,,39.99,no,0.0,fulfilled,"MONO Doolittle Guitar Strap, True Black",M80-DLT-BLK,10,Guitar Straps,1,Non Holidays
17115,2018-05-15,,229.99,no,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,10,DJ Equipment Cases & Gig Bags,2,Non Holidays
17115,2018-05-15,,49.99,no,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Ash",M80-BTY-ASH-L,4,Guitar Straps,2,Non Holidays
17115,2018-05-15,,79.99,no,0.0,fulfilled,"MONO Studio Stick Case, Black",M80-ST-BLK,2,Drum & Percussion Cases & Gig Bags,2,Non Holidays
17115,2018-05-15,,169.99,no,0.0,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,4,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
17115,2018-05-15,,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,8,Bass Guitar Cases & Gig Bags,2,Non Holidays
17115,2018-05-15,,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,4,Bass Guitar Cases & Gig Bags,2,Non Holidays
17115,2018-05-15,,109.99,no,0.0,fulfilled,"MONO Pedalboard Lite, Black",PFX-PB-LT-BLK,1,Pedalboards,2,Non Holidays
17115,2018-05-15,,219.99,no,0.0,fulfilled,"MONO Pedalboard Medium, Black",PFX-PB-M-BLK,2,Pedalboards,2,Non Holidays
17117,2018-05-15,,49.99,no,0.0,fulfilled,"MONO Betty Guitar Strap, Short, Black",M80-BTY-BLK-S,20,Guitar Straps,2,Non Holidays
17117,2018-05-15,,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,16,Bass Guitar Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,8,Bass Guitar Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,249.99,no,0.0,fulfilled,"MONO Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,20,Electric Guitar Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,149.99,no,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Black",M80-SEB-BLK,10,Bass Guitar Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,149.99,no,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,5,Bass Guitar Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,329.99,no,0.0,fulfilled,"MONO Classic Dual Acoustic/Electric Guitar Case, Black",M80-2A-BLK,4,Electric Guitar Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,89.99,no,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,16,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,149.99,no,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,6,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,199.99,no,0.0,fulfilled,"MONO Pro Accessory Case 2.0, Black",M80-PRO-V2-BLK,4,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,89.99,no,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Grey",M80-TICK-V2-GRY,2,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,229.99,no,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,8,Electric Guitar Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,229.99,no,0.0,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,12,Bass Guitar Cases & Gig Bags,2,Non Holidays
17117,2018-05-15,,329.99,no,0.0,fulfilled,"MONO Classic Dual Electric Guitar Case, Black",M80-2G-BLK,16,Electric Guitar Cases & Gig Bags,2,Non Holidays
17113,2018-05-16,,229.99,no,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
17114,2018-05-15,,229.99,no,0.0,fulfilled,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,8,Electric Guitar Cases & Gig Bags,2,Non Holidays
17112,2018-05-16,,249.99,no,0.0,fulfilled,"MONO Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
17102,2018-05-16,,229.99,no,0.0,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
17102,2018-05-16,,39.99,no,0.0,fulfilled,"MONO Doolittle Guitar Strap, True Black",M80-DLT-BLK,1,Guitar Straps,3,Non Holidays
17103,2018-05-16,,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,4,Bass Guitar Cases & Gig Bags,3,Non Holidays
17103,2018-05-16,,229.99,no,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,2,DJ Equipment Cases & Gig Bags,3,Non Holidays
17103,2018-05-16,,149.99,no,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Black",M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
17103,2018-05-16,,249.99,no,0.0,fulfilled,"MONO Vertigo Electric Guitar Case, Black",M80-VEG-BLK,3,Electric Guitar Cases & Gig Bags,3,Non Holidays
17099,2018-05-17,,249.99,no,0.0,partial,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,3,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
17099,2018-05-17,,249.99,no,0.0,partial,"MONO Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
17099,2018-05-17,,149.99,no,0.0,partial,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,3,Electric Guitar Cases & Gig Bags,4,Non Holidays
17099,2018-05-17,,229.99,no,0.0,partial,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,3,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
17099,2018-05-17,,199.99,no,0.0,partial,"MONO Classic Acoustic Parlor Guitar Case, Black",M80-AP-BLK,2,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
17099,2018-05-17,,179.99,no,0.0,partial,"MONO Sleeve Acoustic Guitar Case, Black",M80-SAD-BLK,2,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
17092,2018-05-17,148.8,229.99,no,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
17093,2018-05-17,,229.99,no,0.0,fulfilled,"MONO Vertigo Keyboard 61 Case, Black",M80-K61-BLK,6,Keyboard Cases & Gig Bags,4,Non Holidays
17090,2018-05-18,,149.99,no,0.0,fulfilled,"MONO Classic Club Pedalboard Case, Black",M80-PB1-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
17090,2018-05-18,,219.99,no,0.0,fulfilled,"MONO Pedalboard Medium, Black",PFX-PB-M-BLK,1,Pedalboards,5,Non Holidays
17090,2018-05-18,,169.99,no,0.0,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
17091,2018-05-18,,149.99,no,0.0,,"MONO Classic Club Pedalboard Case, Black",M80-PB1-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
17091,2018-05-18,,219.99,no,0.0,,"MONO Pedalboard Medium, Black",PFX-PB-M-BLK,1,Pedalboards,5,Non Holidays
17091,2018-05-18,,169.99,no,0.0,,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,5,Non Holidays
17089,2018-05-18,,229.99,no,0.0,,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,10,DJ Equipment Cases & Gig Bags,5,Non Holidays
17089,2018-05-18,,49.99,no,0.0,,"MONO Betty Guitar Strap, Long, Ash",M80-BTY-ASH-L,4,Guitar Straps,5,Non Holidays
17089,2018-05-18,,79.99,no,0.0,,"MONO Studio Stick Case, Black",M80-ST-BLK,2,Drum & Percussion Cases & Gig Bags,5,Non Holidays
17089,2018-05-18,,249.99,no,0.0,,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,8,Bass Guitar Cases & Gig Bags,5,Non Holidays
17089,2018-05-18,,249.99,no,0.0,,"MONO Vertigo Bass Guitar Case, Grey",M80-VEB-GRY,4,Bass Guitar Cases & Gig Bags,5,Non Holidays
17089,2018-05-18,,109.99,no,0.0,,"MONO Pedalboard Lite, Black",PFX-PB-LT-BLK,1,Pedalboards,5,Non Holidays
17089,2018-05-18,,219.99,no,0.0,,"MONO Pedalboard Medium, Black",PFX-PB-M-BLK,2,Pedalboards,5,Non Holidays
17088,2018-05-18,,229.99,no,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,4,Acoustic Guitar Cases & Gig Bags,5,Non Holidays
17088,2018-05-18,,49.99,no,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,20,Guitar Straps,5,Non Holidays
17088,2018-05-18,,229.99,no,0.0,fulfilled,"MONO Vertigo Keyboard 61 Case, Black",M80-K61-BLK,3,Keyboard Cases & Gig Bags,5,Non Holidays
17088,2018-05-18,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Ash",M80-SEG-ASH,10,Electric Guitar Cases & Gig Bags,5,Non Holidays
17088,2018-05-18,,79.99,no,0.0,fulfilled,"MONO Studio Stick Case, Black",M80-ST-BLK,2,Drum & Percussion Cases & Gig Bags,5,Non Holidays
17088,2018-05-18,,249.99,no,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,4,Acoustic Guitar Cases & Gig Bags,5,Non Holidays
17080,2018-05-20,,329.99,no,0.0,fulfilled,"MONO Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,7,Non Holidays
17074,2018-05-21,,89.99,no,0.0,,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,2,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
17074,2018-05-21,,149.99,no,0.0,,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
17075,2018-05-21,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
17075,2018-05-21,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Ash",M80-SEG-ASH,2,Electric Guitar Cases & Gig Bags,1,Non Holidays
17079,2018-05-20,,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,7,Non Holidays
17069,2018-05-21,,229.99,no,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,4,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
17069,2018-05-21,,49.99,no,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Black",M80-BTY-BLK-L,20,Guitar Straps,1,Non Holidays
17069,2018-05-21,,229.99,no,0.0,fulfilled,"MONO Vertigo Keyboard 61 Case, Black",M80-K61-BLK,3,Keyboard Cases & Gig Bags,1,Non Holidays
17069,2018-05-21,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Ash",M80-SEG-ASH,10,Electric Guitar Cases & Gig Bags,1,Non Holidays
17069,2018-05-21,,79.99,no,0.0,fulfilled,"MONO Studio Stick Case, Black",M80-ST-BLK,2,Drum & Percussion Cases & Gig Bags,1,Non Holidays
17069,2018-05-21,,249.99,no,0.0,fulfilled,"MONO Vertigo Acoustic Guitar Case, Black",M80-VAD-BLK,4,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
17070,2018-05-21,,329.99,no,0.0,fulfilled,"MONO Classic Dual Bass Guitar Case, Black",M80-2B-BLK,8,Bass Guitar Cases & Gig Bags,1,Non Holidays
17072,2018-05-21,,189.99,no,0.0,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,1,Non Holidays
17072,2018-05-21,,189.99,no,0.0,fulfilled,"MONO Cymbal Case 22"", Ash",M80-CY22-ASH,1,Drum & Percussion Cases & Gig Bags,1,Non Holidays
17059,2018-05-22,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Black",M80-SEG-BLK,5,Electric Guitar Cases & Gig Bags,2,Non Holidays
17059,2018-05-22,,149.99,no,0.0,fulfilled,"MONO Sleeve Electric Guitar Case, Ash",M80-SEG-ASH,5,Electric Guitar Cases & Gig Bags,2,Non Holidays
17061,2018-05-22,,179.99,no,0.0,fulfilled,"MONO Sleeve Acoustic Guitar Case, Ash",M80-SAD-ASH,4,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
17062,2018-05-22,,149.99,no,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,4,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
17063,2018-05-22,,229.99,no,0.0,partial,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,4,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
17063,2018-05-22,,189.99,no,0.0,partial,"MONO Cymbal Case 22"", Ash",M80-CY22-ASH,5,Drum & Percussion Cases & Gig Bags,2,Non Holidays
17064,2018-05-22,,179.99,no,0.0,fulfilled,"MONO Sleeve Acoustic Guitar Case, Ash",M80-SAD-ASH,4,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
17055,2018-05-22,,149.99,no,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
17055,2018-05-22,,149.99,no,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
17055,2018-05-22,,59.99,no,0.0,fulfilled,"MONO Passport Wallet, Jet Black",CVL-PPW-BLK,2,Gifts,2,Non Holidays
17055,2018-05-22,,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,2,Non Holidays
17056,2018-05-22,,49.99,no,0.0,fulfilled,"MONO Betty Guitar Strap, Long, Ash",M80-BTY-ASH-L,5,Guitar Straps,2,Non Holidays
17056,2018-05-22,,189.99,no,0.0,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
17056,2018-05-22,,179.99,no,0.0,fulfilled,"MONO Sleeve Acoustic Guitar Case, Ash",M80-SAD-ASH,2,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
17041,2018-05-23,,249.99,no,0.0,fulfilled,"MONO Vertigo Semi-Hollow Guitar Case, Black",M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
17044,2018-05-23,,199.99,no,0.0,fulfilled,"MONO Classic Pro Pedalboard Case, Black",M80-PB3-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
17046,2018-05-23,,229.99,no,0.0,,"MONO Classic Electric Guitar Case, Black",M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
17038,2018-05-24,,329.99,no,0.0,fulfilled,"MONO Classic Dual Bass Guitar Case, Black",M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
17038,2018-05-24,,329.99,no,0.0,fulfilled,"MONO Classic Dual Electric Guitar Case, Black",M80-2G-BLK,3,Electric Guitar Cases & Gig Bags,4,Non Holidays
17038,2018-05-24,,49.99,no,0.0,fulfilled,"MONO Betty Guitar Strap, Short, Ash",M80-BTY-ASH-S,1,Guitar Straps,4,Non Holidays
17038,2018-05-24,,149.99,no,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,2,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
17038,2018-05-24,,209.99,no,0.0,fulfilled,"MONO Cymbal Case 24"", Black",M80-CY24-BLK,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
17038,2018-05-24,,179.99,no,0.0,fulfilled,"MONO Sleeve Acoustic Guitar Case, Ash",M80-SAD-ASH,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
17038,2018-05-24,,149.99,no,0.0,fulfilled,"MONO Sleeve Bass Guitar Case, Ash",M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
17038,2018-05-24,,89.99,no,0.0,fulfilled,"MONO Classic Tick Accessory Case 2.0, Black",M80-TICK-V2-BLK,2,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
17038,2018-05-24,,249.99,no,0.0,fulfilled,"MONO Vertigo Bass Guitar Case, Black",M80-VEB-BLK,2,Bass Guitar Cases & Gig Bags,4,Non Holidays
17036,2018-05-24,,229.99,no,0.0,fulfilled,"MONO Classic FlyBy Backpack, Black",EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,4,Non Holidays
17030,2018-05-24,,229.99,no,0.0,fulfilled,"MONO Classic OM/Classical Guitar Case, Black",M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
17030,2018-05-24,,149.99,no,0.0,fulfilled,"MONO Classic Tenor Ukulele Case, Black",M80-UT-BLK,1,Ukulele Cases & Gig Bags,4,Non Holidays
17031,2018-05-24,,229.99,no,0.0,fulfilled,"MONO Classic Acoustic/Dreadnought Guitar Case, Black",M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
17031,2018-05-24,,149.99,no,0.0,fulfilled,"MONO Club Accessory Case 2.0, Black",M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
17031,2018-05-24,,189.99,no,0.0,fulfilled,"MONO Cymbal Case 22"", Ash",M80-CY22-ASH,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
17031,2018-05-24,,189.99,no,0.0,fulfilled,"MONO Cymbal Case 22"", Black",M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
17031,2018-05-24,,229.99,no,0.0,fulfilled,"MONO Classic Bass Guitar Case, Black",M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
17031,2018-05-24,,169.99,no,0.0,fulfilled,"MONO Tour Accessory Case 2.0, Black",M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
17031,2018-05-24,,219.99,no,0.0,fulfilled,"MONO Pedalboard Medium, Black",PFX-PB-M-BLK,1,Pedalboards,4,Non Holidays
17031,2018-05-24,,179.99,no,0.0,fulfilled,"MONO Pedalboard Small, Black",PFX-PB-S-BLK,1,Pedalboards,4,Non Holidays
