,order_id,order_date,order_total_price,product_price,order_discounts,product_discount,order_status,product_title,product_sku,product_quantity,product_category,weekdays,sch_holidays
4384,16916,2018-04-10,,229.99,no,0.0,fulfilled,Acoustic (Classical / OM),M80-AC-BLK,4,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
4385,16916,2018-04-10,,229.99,no,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,4,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
4386,16916,2018-04-10,,49.99,no,0.0,fulfilled,The Betty (Ash-Long),M80-BTY-ASH-L,4,Guitar Straps,2,Non Holidays
4387,16916,2018-04-10,,229.99,no,0.0,fulfilled,Vertigo™ Keyboard 61,M80-K61-BLK,3,Keyboard Cases & Gig Bags,2,Non Holidays
4388,16916,2018-04-10,,249.99,no,0.0,fulfilled,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,4,Bass Guitar Cases & Gig Bags,2,Non Holidays
4389,16917,2018-04-09,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar (Grey),M80-VEG-GRY,2,Electric Guitar Cases & Gig Bags,1,Non Holidays
4390,16918,2018-04-09,,149.99,no,0.0,,Club 2.0,M80-CLUB-V2-BLK,2,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
4391,16918,2018-04-09,,49.99,no,0.0,,The Betty (Black-Long),M80-BTY-BLK-L,2,Guitar Straps,1,Non Holidays
4392,16918,2018-04-09,,229.99,no,0.0,,Single Electric Bass,M80-EB-BLK,4,Bass Guitar Cases & Gig Bags,1,Non Holidays
4393,16918,2018-04-09,,149.99,no,0.0,,Bass Sleeve™ (Ash),M80-SEB-ASH,3,Bass Guitar Cases & Gig Bags,1,Non Holidays
4394,16918,2018-04-09,,149.99,no,0.0,,Bass Sleeve™ (Black),M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
4395,16918,2018-04-09,,329.99,no,0.0,,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
4396,16918,2018-04-09,,149.99,no,0.0,,Guitar Sleeve™,M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
4397,16918,2018-04-09,,169.99,no,0.0,,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
4398,16918,2018-04-09,,249.99,no,0.0,,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
4399,16915,2018-04-10,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,30,Electric Guitar Cases & Gig Bags,2,Non Holidays
4400,16911,2018-04-10,,229.99,no,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,4,DJ Equipment Cases & Gig Bags,2,Non Holidays
4401,16911,2018-04-10,,149.99,no,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,3,Electric Guitar Cases & Gig Bags,2,Non Holidays
4402,16913,2018-04-10,,329.99,no,0.0,fulfilled,Dual Acoustic + Electric,M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,2,Non Holidays
4403,16913,2018-04-10,,199.99,no,0.0,fulfilled,Acoustic (Parlor),M80-AP-BLK,2,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
4404,16909,2018-04-10,230.99,149.99,no,0.0,fulfilled,Club 2.0,M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
4405,16909,2018-04-10,230.99,0.0,no,0.0,fulfilled,Pedalboard Small (Black),PFX-PB-S-BLK,1,,2,Non Holidays
4406,16906,2018-04-11,,149.99,no,0.0,fulfilled,Club 2.0,M80-CLUB-V2-BLK,2,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
4407,16906,2018-04-11,,49.99,no,0.0,fulfilled,The Betty (Black-Long),M80-BTY-BLK-L,2,Guitar Straps,3,Non Holidays
4408,16906,2018-04-11,,229.99,no,0.0,fulfilled,Single Electric Bass,M80-EB-BLK,4,Bass Guitar Cases & Gig Bags,3,Non Holidays
4409,16906,2018-04-11,,149.99,no,0.0,fulfilled,Bass Sleeve™ (Ash),M80-SEB-ASH,3,Bass Guitar Cases & Gig Bags,3,Non Holidays
4410,16906,2018-04-11,,149.99,no,0.0,fulfilled,Bass Sleeve™ (Black),M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
4411,16906,2018-04-11,,329.99,no,0.0,fulfilled,Dual Electric Bass,M80-2B-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
4412,16906,2018-04-11,,149.99,no,0.0,fulfilled,Guitar Sleeve™,M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
4413,16906,2018-04-11,,169.99,no,0.0,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
4414,16906,2018-04-11,,249.99,no,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,3,Non Holidays
4415,16901,2018-04-12,,229.99,no,0.0,fulfilled,Acoustic (Classical / OM),M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
4416,16901,2018-04-12,,49.99,no,0.0,fulfilled,The Betty (Ash-Long),M80-BTY-ASH-L,1,Guitar Straps,4,Non Holidays
4417,16901,2018-04-12,,49.99,no,0.0,fulfilled,The Betty (Black-Long),M80-BTY-BLK-L,1,Guitar Straps,4,Non Holidays
4418,16901,2018-04-12,,189.99,no,0.0,fulfilled,Cymbal 22 (Ash),M80-CY22-ASH,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
4419,16901,2018-04-12,,229.99,no,0.0,fulfilled,Single Electric Bass,M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
4420,16901,2018-04-12,,229.99,no,0.0,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
4421,16901,2018-04-12,,149.99,no,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
4422,16901,2018-04-12,,149.99,no,0.0,fulfilled,Guitar Sleeve™,M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
4423,16901,2018-04-12,,49.99,no,0.0,fulfilled,Shogun Stick,M80-SS-BLK,2,Drum & Percussion Cases & Gig Bags,4,Non Holidays
4424,16901,2018-04-12,,89.99,no,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
4425,16901,2018-04-12,,249.99,no,0.0,fulfilled,Vertigo™ Electric Bass (Grey),M80-VEB-GRY,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
4426,16901,2018-04-12,,39.99,no,0.0,fulfilled,The Warsaw (Manta Black),M80-WAR-BLK,1,Guitar Straps,4,Non Holidays
4427,16901,2018-04-12,,39.99,no,0.0,fulfilled,The Warsaw (Platinum Grey),M80-WAR-GRY,1,Guitar Straps,4,Non Holidays
4428,16901,2018-04-12,,109.99,no,0.0,fulfilled,Pedalboard Lite (Black),PFX-PB-LT-BLK,1,Pedalboards,4,Non Holidays
4429,16892,2018-04-13,,39.99,no,0.0,fulfilled,The Doolittle (Arctic White),M80-DLT-WHT,3,Guitar Straps,5,Non Holidays
4430,16892,2018-04-13,,39.99,no,0.0,fulfilled,The Doolittle (True Black),M80-DLT-BLK,3,Guitar Straps,5,Non Holidays
4431,16892,2018-04-13,,39.99,no,0.0,fulfilled,The Warsaw (Manta Black),M80-WAR-BLK,1,Guitar Straps,5,Non Holidays
4432,16892,2018-04-13,,39.99,no,0.0,fulfilled,The Warsaw (Platinum Grey),M80-WAR-GRY,1,Guitar Straps,5,Non Holidays
4433,16893,2018-04-13,,0.0,no,0.0,fulfilled,B-stock: Acoustic Guitar Sleeve™,B-M80-SAD-BLK,1,,5,Non Holidays
4434,16890,2018-04-13,,0.0,no,0.0,fulfilled,B-stock: Single Electric Bass,B-M80-EB-BLK,1,,5,Non Holidays
4435,16886,2018-04-14,,189.99,no,0.0,,Cymbal 22 (Black),M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,6,Non Holidays
4436,16882,2018-04-16,,49.99,no,0.0,fulfilled,Shogun Stick,M80-SS-BLK,2,Drum & Percussion Cases & Gig Bags,1,Non Holidays
4437,16882,2018-04-16,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,2,Electric Guitar Cases & Gig Bags,1,Non Holidays
4438,16882,2018-04-16,,149.99,no,0.0,fulfilled,Guitar Sleeve™,M80-SEG-BLK,5,Electric Guitar Cases & Gig Bags,1,Non Holidays
4439,16882,2018-04-16,,149.99,no,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,5,Electric Guitar Cases & Gig Bags,1,Non Holidays
4440,16883,2018-04-16,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
4441,16878,2018-04-16,167.5,329.99,no,0.0,fulfilled,Dual Acoustic + Electric,M80-2A-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
4442,16878,2018-04-16,167.5,89.99,no,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,1,Non Holidays
4443,16878,2018-04-16,167.5,249.99,no,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
4444,16879,2018-04-16,,149.99,no,0.0,fulfilled,Bass Sleeve™ (Ash),M80-SEB-ASH,5,Bass Guitar Cases & Gig Bags,1,Non Holidays
4445,16880,2018-04-16,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,2,Electric Guitar Cases & Gig Bags,1,Non Holidays
4446,16874,2018-04-16,,189.99,no,0.0,,Cymbal 22 (Black),M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,1,Non Holidays
4447,16861,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar (Grey),M80-VEG-GRY,4,Electric Guitar Cases & Gig Bags,2,Non Holidays
4448,16862,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,2,Non Holidays
4449,16863,2018-04-17,,229.99,no,0.0,fulfilled,Acoustic (Classical / OM),M80-AC-BLK,4,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
4450,16864,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar (Grey),M80-VEG-GRY,4,Electric Guitar Cases & Gig Bags,2,Non Holidays
4451,16866,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,2,Non Holidays
4452,16866,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,2,Non Holidays
4453,16867,2018-04-17,,329.99,no,0.0,fulfilled,Dual Electric Guitar,M80-2G-BLK,4,Electric Guitar Cases & Gig Bags,2,Non Holidays
4454,16868,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,2,Non Holidays
4455,16869,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,2,Non Holidays
4456,16870,2018-04-16,,229.99,no,0.0,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
4457,16870,2018-04-16,,249.99,no,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
4458,16870,2018-04-16,,229.99,no,0.0,fulfilled,Acoustic (Classical / OM),M80-AC-BLK,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
4459,16870,2018-04-16,,39.99,no,0.0,fulfilled,The Warsaw (Manta Black),M80-WAR-BLK,1,Guitar Straps,1,Non Holidays
4460,16870,2018-04-16,,39.99,no,0.0,fulfilled,The Warsaw (Platinum Grey),M80-WAR-GRY,1,Guitar Straps,1,Non Holidays
4461,16870,2018-04-16,,49.99,no,0.0,fulfilled,The Betty (Ash-Long),M80-BTY-ASH-L,1,Guitar Straps,1,Non Holidays
4462,16870,2018-04-16,,49.99,no,0.0,fulfilled,The Betty (Black-Long),M80-BTY-BLK-L,1,Guitar Straps,1,Non Holidays
4463,16870,2018-04-16,,109.99,no,0.0,fulfilled,Pedalboard Lite (Black),PFX-PB-LT-BLK,1,Pedalboards,1,Non Holidays
4464,16870,2018-04-16,,149.99,no,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
4465,16870,2018-04-16,,149.99,no,0.0,fulfilled,Bass Sleeve™ (Ash),M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
4466,16870,2018-04-16,,179.99,no,0.0,fulfilled,Acoustic Guitar Sleeve™ (Ash),M80-SAD-ASH,1,Acoustic Guitar Cases & Gig Bags,1,Non Holidays
4467,16859,2018-04-17,,229.99,no,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,4,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
4468,16859,2018-04-17,,49.99,no,0.0,fulfilled,The Betty (Ash-Long),M80-BTY-ASH-L,4,Guitar Straps,2,Non Holidays
4469,16859,2018-04-17,,49.99,no,0.0,fulfilled,The Betty (Black-Long),M80-BTY-BLK-L,20,Guitar Straps,2,Non Holidays
4470,16859,2018-04-17,,189.99,no,0.0,fulfilled,Cymbal 22 (Black),M80-CY22-BLK,2,Drum & Percussion Cases & Gig Bags,2,Non Holidays
4471,16859,2018-04-17,,169.99,no,0.0,fulfilled,Tour 2.0,M80-TOUR-V2-BLK,3,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
4472,16859,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,8,Electric Guitar Cases & Gig Bags,2,Non Holidays
4473,16858,2018-04-17,,189.99,no,0.0,fulfilled,Cymbal 22 (Black),M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
4474,16853,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,2,Non Holidays
4475,16854,2018-04-17,,329.99,no,0.0,fulfilled,Dual Electric Bass,M80-2B-BLK,4,Bass Guitar Cases & Gig Bags,2,Non Holidays
4476,16854,2018-04-17,,149.99,no,0.0,fulfilled,Club 2.0,M80-CLUB-V2-BLK,3,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
4477,16854,2018-04-17,,229.99,no,0.0,fulfilled,Single Electric Bass,M80-EB-BLK,4,Bass Guitar Cases & Gig Bags,2,Non Holidays
4478,16854,2018-04-17,,179.99,no,0.0,fulfilled,Acoustic Guitar Sleeve™ (Ash),M80-SAD-ASH,2,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
4479,16854,2018-04-17,,149.99,no,0.0,fulfilled,Snare,M80-SN-BLK,1,Drum & Percussion Cases & Gig Bags,2,Non Holidays
4480,16854,2018-04-17,,89.99,no,0.0,fulfilled,The Tick™ 2.0 Grey,M80-TICK-V2-GRY,3,Pedals & Pedalboards Cases & Gig Bags,2,Non Holidays
4481,16850,2018-04-17,,229.99,no,0.0,fulfilled,Acoustic (Classical / OM),M80-AC-BLK,4,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
4482,16850,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,8,Electric Guitar Cases & Gig Bags,2,Non Holidays
4483,16850,2018-04-17,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar (Grey),M80-VEG-GRY,4,Electric Guitar Cases & Gig Bags,2,Non Holidays
4484,16850,2018-04-17,,149.99,no,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,10,Electric Guitar Cases & Gig Bags,2,Non Holidays
4485,16850,2018-04-17,,329.99,no,0.0,fulfilled,Dual Acoustic + Electric,M80-2A-BLK,4,Electric Guitar Cases & Gig Bags,2,Non Holidays
4486,16850,2018-04-17,,229.99,no,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,8,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
4487,16850,2018-04-17,,329.99,no,0.0,fulfilled,Dual Electric Bass,M80-2B-BLK,8,Bass Guitar Cases & Gig Bags,2,Non Holidays
4488,16851,2018-04-17,,149.99,no,0.0,fulfilled,Ukulele (Tenor),M80-UT-BLK,4,Ukulele Cases & Gig Bags,2,Non Holidays
4489,16852,2018-04-17,,329.99,no,0.0,,Dual Electric Guitar,M80-2G-BLK,4,Electric Guitar Cases & Gig Bags,2,Non Holidays
4490,16845,2018-04-17,,229.99,no,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,2,Acoustic Guitar Cases & Gig Bags,2,Non Holidays
4491,16845,2018-04-17,,229.99,no,0.0,fulfilled,Single Electric Guitar,M80-EG-BLK,2,Electric Guitar Cases & Gig Bags,2,Non Holidays
4492,16847,2018-04-17,,49.99,no,0.0,fulfilled,Die Cut Wallet (Duraweave),CVL-DCW-ASH,25,Wallets,2,Non Holidays
4493,16847,2018-04-17,,229.99,no,0.0,fulfilled,Vertigo™ Keyboard 61,M80-K61-BLK,9,Keyboard Cases & Gig Bags,2,Non Holidays
4494,16848,2018-04-17,,49.99,no,0.0,,Die Cut Wallet (Duraweave),CVL-DCW-ASH,25,Wallets,2,Non Holidays
4495,16848,2018-04-17,,229.99,no,0.0,,Vertigo™ Keyboard 61,M80-K61-BLK,9,Keyboard Cases & Gig Bags,2,Non Holidays
4496,16843,2018-04-18,,0.0,no,0.0,fulfilled,Pedalboard Small (Black),PFX-PB-S-BLK,1,,3,Non Holidays
4497,16843,2018-04-18,,79.99,no,0.0,fulfilled,Studio Stick,M80-ST-BLK,1,Drum & Percussion Cases & Gig Bags,3,Non Holidays
4498,16843,2018-04-18,,229.99,no,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,3,Non Holidays
4499,16843,2018-04-18,,149.99,no,0.0,fulfilled,Club 2.0,M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
4500,16844,2018-04-18,,229.99,no,0.0,,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,3,Non Holidays
4501,16844,2018-04-18,,79.99,no,0.0,,Studio Stick,M80-ST-BLK,1,Drum & Percussion Cases & Gig Bags,3,Non Holidays
4502,16844,2018-04-18,,0.0,no,0.0,,Pedalboard Small (Black),PFX-PB-S-BLK,1,,3,Non Holidays
4503,16844,2018-04-18,,149.99,no,0.0,,Club 2.0,M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,3,Non Holidays
4504,16835,2018-04-19,,329.99,no,0.0,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
4505,16835,2018-04-19,,229.99,no,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
4506,16835,2018-04-19,,149.99,no,0.0,fulfilled,Club 2.0,M80-CLUB-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
4507,16835,2018-04-19,,189.99,no,0.0,fulfilled,Cymbal 22 (Ash),M80-CY22-ASH,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
4508,16835,2018-04-19,,189.99,no,0.0,fulfilled,Cymbal 22 (Black),M80-CY22-BLK,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
4509,16835,2018-04-19,,209.99,no,0.0,fulfilled,Cymbal 24 (Black),M80-CY24-BLK,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
4510,16835,2018-04-19,,149.99,no,0.0,fulfilled,Drum Pedal,M80-DP-BLK,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
4511,16835,2018-04-19,,229.99,no,0.0,fulfilled,Single Electric Bass,M80-EB-BLK,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
4512,16835,2018-04-19,,229.99,no,0.0,fulfilled,Single Electric Guitar,M80-EG-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
4513,16835,2018-04-19,,149.99,no,0.0,fulfilled,Snare,M80-SN-BLK,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
4514,16835,2018-04-19,,49.99,no,0.0,fulfilled,Shogun Stick,M80-SS-BLK,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
4515,16835,2018-04-19,,79.99,no,0.0,fulfilled,Studio Stick (ASH),M80-ST-ASH,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
4516,16835,2018-04-19,,79.99,no,0.0,fulfilled,Studio Stick,M80-ST-BLK,1,Drum & Percussion Cases & Gig Bags,4,Non Holidays
4517,16835,2018-04-19,,89.99,no,0.0,fulfilled,The Tick™ 2.0 Black,M80-TICK-V2-BLK,1,Pedals & Pedalboards Cases & Gig Bags,4,Non Holidays
4518,16835,2018-04-19,,249.99,no,0.0,fulfilled,Vertigo™ Acoustic Guitar,M80-VAD-BLK,1,Acoustic Guitar Cases & Gig Bags,4,Non Holidays
4519,16835,2018-04-19,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
4520,16835,2018-04-19,,109.99,no,0.0,fulfilled,Pedalboard Lite (Black),PFX-PB-LT-BLK,1,Pedalboards,4,Non Holidays
4521,16835,2018-04-19,,149.99,no,0.0,fulfilled,Bass Sleeve™ (Black),M80-SEB-BLK,1,Bass Guitar Cases & Gig Bags,4,Non Holidays
4522,16835,2018-04-19,,149.99,no,0.0,fulfilled,Guitar Sleeve™,M80-SEG-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
4523,16837,2018-04-18,,249.99,no,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,3,Non Holidays
4524,16829,2018-04-19,,329.99,no,0.0,fulfilled,Dual Electric Guitar,M80-2G-BLK,1,Electric Guitar Cases & Gig Bags,4,Non Holidays
4525,16820,2018-04-22,,229.99,no,0.0,fulfilled,The Kontroller,EFX-KLR-BLK,1,DJ Equipment Cases & Gig Bags,7,Non Holidays
4526,16822,2018-04-21,,209.99,no,0.0,fulfilled,Cymbal 24 (Black),M80-CY24-BLK,1,Drum & Percussion Cases & Gig Bags,6,Non Holidays
4527,16822,2018-04-21,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,6,Non Holidays
4528,16822,2018-04-21,,229.99,no,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,6,Non Holidays
4529,16817,2018-04-22,,229.99,no,0.0,fulfilled,Acoustic (Dreadnought / Standard),M80-AD-BLK,1,Acoustic Guitar Cases & Gig Bags,7,Non Holidays
4530,16818,2018-04-22,,189.99,no,0.0,fulfilled,Cymbal 22 (Ash),M80-CY22-ASH,1,Drum & Percussion Cases & Gig Bags,7,Non Holidays
4531,16818,2018-04-22,,79.99,no,0.0,fulfilled,Studio Stick (ASH),M80-ST-ASH,1,Drum & Percussion Cases & Gig Bags,7,Non Holidays
4532,16818,2018-04-22,,59.99,no,0.0,fulfilled,Passport Wallet (Jet Black),CVL-PPW-BLK,1,Wallets,7,Non Holidays
4533,16818,2018-04-22,,229.99,no,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,1,DJ Equipment Cases & Gig Bags,7,Non Holidays
4534,16818,2018-04-22,,49.99,no,0.0,fulfilled,Die Cut Wallet (Duraweave),CVL-DCW-ASH,1,Wallets,7,Non Holidays
4535,16819,2018-04-22,,229.99,no,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,2,DJ Equipment Cases & Gig Bags,7,Non Holidays
4536,16819,2018-04-22,,249.99,no,0.0,fulfilled,Vertigo™ Electric Bass,M80-VEB-BLK,1,Bass Guitar Cases & Gig Bags,7,Non Holidays
4537,16819,2018-04-22,,249.99,no,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
4538,16810,2018-04-22,,149.99,no,0.0,fulfilled,Bass Sleeve™ (Ash),M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,7,Non Holidays
4539,16811,2018-04-22,,249.99,no,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,7,Non Holidays
4540,16806,2018-04-23,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
4541,16806,2018-04-23,,149.99,no,0.0,fulfilled,Guitar Sleeve™,M80-SEG-BLK,5,Electric Guitar Cases & Gig Bags,1,Non Holidays
4542,16806,2018-04-23,,0.0,no,0.0,fulfilled,Pedalboard Small (Black),PFX-PB-S-BLK,1,,1,Non Holidays
4543,16807,2018-04-23,,229.99,no,0.0,fulfilled,Vertigo™ Keyboard 61,M80-K61-BLK,3,Keyboard Cases & Gig Bags,1,Non Holidays
4544,16807,2018-04-23,,149.99,no,0.0,fulfilled,Guitar Sleeve™,M80-SEG-BLK,10,Electric Guitar Cases & Gig Bags,1,Non Holidays
4545,16808,2018-04-23,,149.99,no,0.0,fulfilled,Bass Sleeve™ (Ash),M80-SEB-ASH,1,Bass Guitar Cases & Gig Bags,1,Non Holidays
4546,16808,2018-04-23,,149.99,no,0.0,fulfilled,Bass Sleeve™ (Black),M80-SEB-BLK,2,Bass Guitar Cases & Gig Bags,1,Non Holidays
4547,16798,2018-04-23,,229.99,no,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,5,DJ Equipment Cases & Gig Bags,1,Non Holidays
4548,16798,2018-04-23,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,2,Electric Guitar Cases & Gig Bags,1,Non Holidays
4549,16798,2018-04-23,,149.99,no,0.0,fulfilled,Guitar Sleeve™,M80-SEG-BLK,5,Electric Guitar Cases & Gig Bags,1,Non Holidays
4550,16798,2018-04-23,,149.99,no,0.0,fulfilled,Guitar Sleeve™ (Ash),M80-SEG-ASH,5,Electric Guitar Cases & Gig Bags,1,Non Holidays
4551,16799,2018-04-23,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
4552,16799,2018-04-23,,249.99,no,0.0,fulfilled,Vertigo™ Semi-Hollow,M80-VHB-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
4553,16800,2018-04-23,,229.99,no,0.0,fulfilled,The FlyBy,EFX-FLY-BLK,5,DJ Equipment Cases & Gig Bags,1,Non Holidays
4554,16800,2018-04-23,,249.99,no,0.0,fulfilled,Vertigo™ Electric Guitar,M80-VEG-BLK,1,Electric Guitar Cases & Gig Bags,1,Non Holidays
